DATUM_ABSTIMMUNG;VORLAGE_BEZEICHNUNG;VORLAGEART_CODE;VORLAGEART_BEZEICHNUNG;BEZIRK_NR;BEZIRK_NAME;BFS_NR_GEMEINDE;GEMEINDE_NAME;STIMMBERECHTIGTE;EINGELEGTE_STIMMEN;LEERE_STIMMEN;UNGUELTIGE_STIMMEN;GUELTIGE_STIMMEN;JA_STIMMEN;NEIN_STIMMEN;STIMMBETEILIGUNG
05.06.2016;"Kreditbegehren von 3'000'000 Franken als Anteil des Kantons Thurgau an den Kosten für die nächste Phase (2016-2019) des gemeinsam mit den Kantonen Appenzell Ausserrhoden und St. Gallen geführten Projekts ""Expo2027 Bodensee-Ostschweiz""";3;Obligatorisches Referendum;2013;Kreuzlingen;4651;Gottlieben;160;97;3;3;91;46;45;60.63
05.06.2016;"Kreditbegehren von 3'000'000 Franken als Anteil des Kantons Thurgau an den Kosten für die nächste Phase (2016-2019) des gemeinsam mit den Kantonen Appenzell Ausserrhoden und St. Gallen geführten Projekts ""Expo2027 Bodensee-Ostschweiz""";3;Obligatorisches Referendum;2013;Kreuzlingen;4656;Güttingen;1005;477;6;8;463;203;260;47.46
05.06.2016;"Kreditbegehren von 3'000'000 Franken als Anteil des Kantons Thurgau an den Kosten für die nächste Phase (2016-2019) des gemeinsam mit den Kantonen Appenzell Ausserrhoden und St. Gallen geführten Projekts ""Expo2027 Bodensee-Ostschweiz""";3;Obligatorisches Referendum;2015;Weinfelden;4486;Hauptwil-Gottshaus;1351;550;4;9;537;239;298;40.71
05.06.2016;"Kreditbegehren von 3'000'000 Franken als Anteil des Kantons Thurgau an den Kosten für die nächste Phase (2016-2019) des gemeinsam mit den Kantonen Appenzell Ausserrhoden und St. Gallen geführten Projekts ""Expo2027 Bodensee-Ostschweiz""";3;Obligatorisches Referendum;2011;Arbon;4416;Hefenhofen;875;333;8;1;324;163;161;38.06
05.06.2016;"Kreditbegehren von 3'000'000 Franken als Anteil des Kantons Thurgau an den Kosten für die nächste Phase (2016-2019) des gemeinsam mit den Kantonen Appenzell Ausserrhoden und St. Gallen geführten Projekts ""Expo2027 Bodensee-Ostschweiz""";3;Obligatorisches Referendum;2012;Frauenfeld;4811;Herdern;748;332;6;4;322;163;159;44.39
05.06.2016;"Kreditbegehren von 3'000'000 Franken als Anteil des Kantons Thurgau an den Kosten für die nächste Phase (2016-2019) des gemeinsam mit den Kantonen Appenzell Ausserrhoden und St. Gallen geführten Projekts ""Expo2027 Bodensee-Ostschweiz""";3;Obligatorisches Referendum;2015;Weinfelden;4495;Hohentannen;431;169;4;0;165;70;95;39.21
05.06.2016;"Kreditbegehren von 3'000'000 Franken als Anteil des Kantons Thurgau an den Kosten für die nächste Phase (2016-2019) des gemeinsam mit den Kantonen Appenzell Ausserrhoden und St. Gallen geführten Projekts ""Expo2027 Bodensee-Ostschweiz""";3;Obligatorisches Referendum;2012;Frauenfeld;4816;Homburg;1123;471;6;8;457;188;269;41.94
05.06.2016;"Kreditbegehren von 3'000'000 Franken als Anteil des Kantons Thurgau an den Kosten für die nächste Phase (2016-2019) des gemeinsam mit den Kantonen Appenzell Ausserrhoden und St. Gallen geführten Projekts ""Expo2027 Bodensee-Ostschweiz""";3;Obligatorisches Referendum;2011;Arbon;4421;Horn;1812;740;7;14;719;365;354;40.84
05.06.2016;"Kreditbegehren von 3'000'000 Franken als Anteil des Kantons Thurgau an den Kosten für die nächste Phase (2016-2019) des gemeinsam mit den Kantonen Appenzell Ausserrhoden und St. Gallen geführten Projekts ""Expo2027 Bodensee-Ostschweiz""";3;Obligatorisches Referendum;2012;Frauenfeld;4590;Hüttlingen;598;243;2;12;229;86;143;40.64
05.06.2016;"Kreditbegehren von 3'000'000 Franken als Anteil des Kantons Thurgau an den Kosten für die nächste Phase (2016-2019) des gemeinsam mit den Kantonen Appenzell Ausserrhoden und St. Gallen geführten Projekts ""Expo2027 Bodensee-Ostschweiz""";3;Obligatorisches Referendum;2012;Frauenfeld;4821;Hüttwilen;1172;551;6;7;538;254;284;47.01
05.06.2016;"Kreditbegehren von 3'000'000 Franken als Anteil des Kantons Thurgau an den Kosten für die nächste Phase (2016-2019) des gemeinsam mit den Kantonen Appenzell Ausserrhoden und St. Gallen geführten Projekts ""Expo2027 Bodensee-Ostschweiz""";3;Obligatorisches Referendum;2013;Kreuzlingen;4666;Kemmental;1611;627;11;15;601;241;360;38.92
05.06.2016;"Kreditbegehren von 3'000'000 Franken als Anteil des Kantons Thurgau an den Kosten für die nächste Phase (2016-2019) des gemeinsam mit den Kantonen Appenzell Ausserrhoden und St. Gallen geführten Projekts ""Expo2027 Bodensee-Ostschweiz""";3;Obligatorisches Referendum;2011;Arbon;4426;Kesswil;652;325;2;4;319;163;156;49.85
05.06.2016;"Kreditbegehren von 3'000'000 Franken als Anteil des Kantons Thurgau an den Kosten für die nächste Phase (2016-2019) des gemeinsam mit den Kantonen Appenzell Ausserrhoden und St. Gallen geführten Projekts ""Expo2027 Bodensee-Ostschweiz""";3;Obligatorisches Referendum;2015;Weinfelden;4501;Kradolf-Schönenberg;2197;1010;15;7;988;420;568;45.97
