DATUM_ABSTIMMUNG;VORLAGE_BEZEICHNUNG;VORLAGEART_CODE;VORLAGEART_BEZEICHNUNG;BEZIRK_NR;BEZIRK_NAME;BFS_NR_GEMEINDE;GEMEINDE_NAME;STIMMBERECHTIGTE;EINGELEGTE_STIMMEN;LEERE_STIMMEN;UNGUELTIGE_STIMMEN;GUELTIGE_STIMMEN;JA_STIMMEN;NEIN_STIMMEN;STIMMBETEILIGUNG
12.02.2006;Beschluss des Grossen Rates über das Kreditbegehren von 29'300'000 Franken betreffend Ergänzungsbauten für die Thurgauer Lehrerinnen- und Lehrerausbildung in Kreuzlingen;3;Obligatorisches Referendum;2005;Kreuzlingen;4651;Gottlieben;185;74;0;0;74;57;17;40
12.02.2006;Beschluss des Grossen Rates über das Kreditbegehren von 29'300'000 Franken betreffend Ergänzungsbauten für die Thurgauer Lehrerinnen- und Lehrerausbildung in Kreuzlingen;3;Obligatorisches Referendum;2005;Kreuzlingen;4656;Güttingen;907;436;12;5;419;263;156;48.07
12.02.2006;Beschluss des Grossen Rates über das Kreditbegehren von 29'300'000 Franken betreffend Ergänzungsbauten für die Thurgauer Lehrerinnen- und Lehrerausbildung in Kreuzlingen;3;Obligatorisches Referendum;2002;Bischofszell;4486;Hauptwil-Gottshaus;1273;271;2;5;264;160;104;21.29
12.02.2006;Beschluss des Grossen Rates über das Kreditbegehren von 29'300'000 Franken betreffend Ergänzungsbauten für die Thurgauer Lehrerinnen- und Lehrerausbildung in Kreuzlingen;3;Obligatorisches Referendum;2001;Arbon;4416;Hefenhofen;790;158;1;6;151;99;52;20
12.02.2006;Beschluss des Grossen Rates über das Kreditbegehren von 29'300'000 Franken betreffend Ergänzungsbauten für die Thurgauer Lehrerinnen- und Lehrerausbildung in Kreuzlingen;3;Obligatorisches Referendum;2007;Steckborn;4811;Herdern;638;191;2;1;188;125;63;29.94
12.02.2006;Beschluss des Grossen Rates über das Kreditbegehren von 29'300'000 Franken betreffend Ergänzungsbauten für die Thurgauer Lehrerinnen- und Lehrerausbildung in Kreuzlingen;3;Obligatorisches Referendum;2002;Bischofszell;4495;Hohentannen;392;158;0;0;158;104;54;40.31
12.02.2006;Beschluss des Grossen Rates über das Kreditbegehren von 29'300'000 Franken betreffend Ergänzungsbauten für die Thurgauer Lehrerinnen- und Lehrerausbildung in Kreuzlingen;3;Obligatorisches Referendum;2007;Steckborn;4816;Homburg;1025;269;5;4;260;170;90;26.24
12.02.2006;Beschluss des Grossen Rates über das Kreditbegehren von 29'300'000 Franken betreffend Ergänzungsbauten für die Thurgauer Lehrerinnen- und Lehrerausbildung in Kreuzlingen;3;Obligatorisches Referendum;2001;Arbon;4421;Horn;1589;359;1;7;351;222;129;22.59
12.02.2006;Beschluss des Grossen Rates über das Kreditbegehren von 29'300'000 Franken betreffend Ergänzungsbauten für die Thurgauer Lehrerinnen- und Lehrerausbildung in Kreuzlingen;3;Obligatorisches Referendum;2004;Frauenfeld;4590;Hüttlingen;597;216;2;1;213;145;68;36.18
12.02.2006;Beschluss des Grossen Rates über das Kreditbegehren von 29'300'000 Franken betreffend Ergänzungsbauten für die Thurgauer Lehrerinnen- und Lehrerausbildung in Kreuzlingen;3;Obligatorisches Referendum;2007;Steckborn;4821;Hüttwilen;984;306;4;5;297;195;102;31.1
12.02.2006;Beschluss des Grossen Rates über das Kreditbegehren von 29'300'000 Franken betreffend Ergänzungsbauten für die Thurgauer Lehrerinnen- und Lehrerausbildung in Kreuzlingen;3;Obligatorisches Referendum;2005;Kreuzlingen;4666;Kemmental;1470;455;7;11;437;255;182;30.95
12.02.2006;Beschluss des Grossen Rates über das Kreditbegehren von 29'300'000 Franken betreffend Ergänzungsbauten für die Thurgauer Lehrerinnen- und Lehrerausbildung in Kreuzlingen;3;Obligatorisches Referendum;2001;Arbon;4426;Kesswil;615;187;2;0;185;132;53;30.41
12.02.2006;Beschluss des Grossen Rates über das Kreditbegehren von 29'300'000 Franken betreffend Ergänzungsbauten für die Thurgauer Lehrerinnen- und Lehrerausbildung in Kreuzlingen;3;Obligatorisches Referendum;2002;Bischofszell;4501;Kradolf-Schönenberg;1976;875;15;3;857;550;307;44.28
12.02.2006;Beschluss des Grossen Rates über das Kreditbegehren von 29'300'000 Franken betreffend Ergänzungsbauten für die Thurgauer Lehrerinnen- und Lehrerausbildung in Kreuzlingen;3;Obligatorisches Referendum;2005;Kreuzlingen;4671;Kreuzlingen;8242;2583;19;70;2494;1595;899;31.34
12.02.2006;Beschluss des Grossen Rates über das Kreditbegehren von 29'300'000 Franken betreffend Ergänzungsbauten für die Thurgauer Lehrerinnen- und Lehrerausbildung in Kreuzlingen;3;Obligatorisches Referendum;2005;Kreuzlingen;4681;Langrickenbach;723;218;3;0;215;157;58;30.15
12.02.2006;Beschluss des Grossen Rates über das Kreditbegehren von 29'300'000 Franken betreffend Ergänzungsbauten für die Thurgauer Lehrerinnen- und Lehrerausbildung in Kreuzlingen;3;Obligatorisches Referendum;2005;Kreuzlingen;4683;Lengwil;835;243;3;0;240;164;76;29.1
12.02.2006;Beschluss des Grossen Rates über das Kreditbegehren von 29'300'000 Franken betreffend Ergänzungsbauten für die Thurgauer Lehrerinnen- und Lehrerausbildung in Kreuzlingen;3;Obligatorisches Referendum;2006;Münchwilen;4741;Lommis;691;212;0;0;212;135;77;30.68
12.02.2006;Beschluss des Grossen Rates über das Kreditbegehren von 29'300'000 Franken betreffend Ergänzungsbauten für die Thurgauer Lehrerinnen- und Lehrerausbildung in Kreuzlingen;3;Obligatorisches Referendum;2007;Steckborn;4826;Mammern;320;87;3;0;84;57;27;27.19
12.02.2006;Beschluss des Grossen Rates über das Kreditbegehren von 29'300'000 Franken betreffend Ergänzungsbauten für die Thurgauer Lehrerinnen- und Lehrerausbildung in Kreuzlingen;3;Obligatorisches Referendum;2008;Weinfelden;4941;Märstetten;1553;453;5;4;444;283;161;29.17
12.02.2006;Beschluss des Grossen Rates über das Kreditbegehren von 29'300'000 Franken betreffend Ergänzungsbauten für die Thurgauer Lehrerinnen- und Lehrerausbildung in Kreuzlingen;3;Obligatorisches Referendum;2004;Frauenfeld;4591;Matzingen;1478;420;7;8;405;265;140;28.42
12.02.2006;Beschluss des Grossen Rates über das Kreditbegehren von 29'300'000 Franken betreffend Ergänzungsbauten für die Thurgauer Lehrerinnen- und Lehrerausbildung in Kreuzlingen;3;Obligatorisches Referendum;2007;Steckborn;4831;Müllheim;1570;347;5;13;329;213;116;22.1
12.02.2006;Beschluss des Grossen Rates über das Kreditbegehren von 29'300'000 Franken betreffend Ergänzungsbauten für die Thurgauer Lehrerinnen- und Lehrerausbildung in Kreuzlingen;3;Obligatorisches Referendum;2006;Münchwilen;4746;Münchwilen;2825;555;1;3;551;352;199;19.65
12.02.2006;Beschluss des Grossen Rates über das Kreditbegehren von 29'300'000 Franken betreffend Ergänzungsbauten für die Thurgauer Lehrerinnen- und Lehrerausbildung in Kreuzlingen;3;Obligatorisches Referendum;2005;Kreuzlingen;4691;Münsterlingen;1378;414;2;6;406;271;135;30.04
12.02.2006;Beschluss des Grossen Rates über das Kreditbegehren von 29'300'000 Franken betreffend Ergänzungsbauten für die Thurgauer Lehrerinnen- und Lehrerausbildung in Kreuzlingen;3;Obligatorisches Referendum;2004;Frauenfeld;4601;Neunforn;698;171;5;0;166;116;50;24.5
12.02.2006;Beschluss des Grossen Rates über das Kreditbegehren von 29'300'000 Franken betreffend Ergänzungsbauten für die Thurgauer Lehrerinnen- und Lehrerausbildung in Kreuzlingen;3;Obligatorisches Referendum;2007;Steckborn;4841;Pfyn;1291;284;5;0;279;165;114;22
12.02.2006;Beschluss des Grossen Rates über das Kreditbegehren von 29'300'000 Franken betreffend Ergänzungsbauten für die Thurgauer Lehrerinnen- und Lehrerausbildung in Kreuzlingen;3;Obligatorisches Referendum;2007;Steckborn;4846;Raperswilen;292;76;1;0;75;41;34;26.03
