DATUM_ABSTIMMUNG;VORLAGE_BEZEICHNUNG;VORLAGEART_CODE;VORLAGEART_BEZEICHNUNG;BEZIRK_NR;BEZIRK_NAME;BFS_NR_GEMEINDE;GEMEINDE_NAME;STIMMBERECHTIGTE;EINGELEGTE_STIMMEN;LEERE_STIMMEN;UNGUELTIGE_STIMMEN;GUELTIGE_STIMMEN;JA_STIMMEN;NEIN_STIMMEN;STIMMBETEILIGUNG
21.05.2006;Gesetz betreffend die Änderung des Gesetzes über die Ladenöffnungszeiten;4;Fakultatives Referendum;2001;Arbon;4451;Uttwil;1017;338;0;3;335;164;171;33.24
21.05.2006;Gesetz betreffend die Änderung des Gesetzes über die Ladenöffnungszeiten;4;Fakultatives Referendum;2007;Steckborn;4871;Wagenhausen;1079;359;0;0;359;145;214;33.27
21.05.2006;Gesetz betreffend die Änderung des Gesetzes über die Ladenöffnungszeiten;4;Fakultatives Referendum;2005;Kreuzlingen;4701;Wäldi;658;259;4;0;255;93;162;39.36
21.05.2006;Gesetz betreffend die Änderung des Gesetzes über die Ladenöffnungszeiten;4;Fakultatives Referendum;2006;Münchwilen;4781;Wängi;2734;851;6;27;818;329;489;31.13
21.05.2006;Gesetz betreffend die Änderung des Gesetzes über die Ladenöffnungszeiten;4;Fakultatives Referendum;2004;Frauenfeld;4621;Warth-Weiningen;869;351;5;4;342;148;194;40.39
21.05.2006;Gesetz betreffend die Änderung des Gesetzes über die Ladenöffnungszeiten;4;Fakultatives Referendum;2008;Weinfelden;4946;Weinfelden;6400;2379;26;39;2314;821;1493;37.17
21.05.2006;Gesetz betreffend die Änderung des Gesetzes über die Ladenöffnungszeiten;4;Fakultatives Referendum;2008;Weinfelden;4951;Wigoltingen;1461;446;2;2;442;148;294;30.53
21.05.2006;Gesetz betreffend die Änderung des Gesetzes über die Ladenöffnungszeiten;4;Fakultatives Referendum;2006;Münchwilen;4786;Wilen;1293;396;1;4;391;184;207;30.63
21.05.2006;Gesetz betreffend die Änderung des Gesetzes über die Ladenöffnungszeiten;4;Fakultatives Referendum;2006;Münchwilen;4791;Wuppenau;724;251;5;0;246;59;187;34.67
21.05.2006;Gesetz betreffend die Änderung des Gesetzes über die Ladenöffnungszeiten;4;Fakultatives Referendum;2002;Bischofszell;4511;Zihlschlacht-Sitterdorf;1344;401;3;5;393;114;279;29.84
